"Ticker
","Name
","Inception Date
","Fund Asset Class Focus
","Parent Comp. Name
","Fund Industry Focus
","Tot Asset (M)
"
EILGX US Equity,ETN VAN-ATL CAP FOC GRW-I,4/30/2002,Equity,Eaton Vance Growth Trust,N.A.,502.178
SPD US Equity,SIMPLIFY US EQUITY PLUS DOWN,9/4/2020,Equity,Simplify Exchange Traded Funds Trust,N.A.,499.512
MPISX US Equity,BNY MELLON INCOME STOCK-M,10/2/2000,Equity,BNY Mellon Funds Trust,N.A.,498.755
CROSX US Equity,CRI OPPORT BOND-INST,12/3/2021,Fixed Income,Catholic Responsible Investments Funds,N.A.,497.593
AIVL US Equity,WISDOMTREE US AI ENHANCED VA,6/16/2006,Equity,WisdomTree ETFs/USA,N.A.,496.35
PFLRX US Equity,PUTNAM FLTNG RTE INC-A,8/4/2004,Fixed Income,Putnam Asset Allocation Funds,N.A.,495.711
NCITX US Equity,NORTHERN INTERM CA TX EXMPT,10/1/1999,Fixed Income,Northern Funds,N.A.,494.779
BFOCX US Equity,BERKSHIRE FOCUS FUND,7/1/1997,Equity,Berkshire Capital Investment Trust Funds/USA,Technology,494.036
ANTMX US Equity,AM CENT NT INTL S/M CAP-G,3/19/2015,Equity,American Century Capital Portfolios Inc,N.A.,493.929
IBIAX US Equity,IVY GLOBAL EQUITY INCOME-A,6/4/2012,Equity,Ivy Funds,N.A.,493.236
NSEIX US Equity,NICHOLAS EQUITY INCM FD-I,11/23/1993,Equity,Nicholas Funds/USA,N.A.,492.006
FSD US Equity,FIRST TRUST HIGH INCOME LONG,9/29/2010,Fixed Income,First Trust/Closed-End Funds/USA,N.A.,491.71
AGOVX US Equity,INVESCO INCOME FUND-A,4/28/1987,Fixed Income,Aim Investment Securities Funds Inc Invesco Investment Securities Funds Inc,N.A.,491.452
MCA US Equity,BLACKROCK MUNIYIELD CA QUALI,11/4/1992,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,491.387
LRSCX US Equity,LORD ABBETT SM CAP VAL-A,12/13/1995,Equity,Lord Abbett Research Fund Inc,N.A.,490.286
PRNYX US Equity,T ROWE PR NY T/F BND,8/28/1986,Fixed Income,T Rowe Price State Tax-Free Income Trust,N.A.,490.114
QICLX US Equity,AQR INTL MULTI-STYLE-I,3/26/2013,Equity,AQR Funds,N.A.,489.94
PEMMX US Equity,PUTNAM EMRG MRKTS EQTY-A,9/29/2008,Equity,Putnam Asset Allocation Funds,N.A.,489.743
EILMX US Equity,EAT VAN N ULTR-SHR MUN INC-I,8/3/2010,Fixed Income,Eaton Vance Investment Trust,N.A.,489.66
SFCIX US Equity,ALLSPRING CA L/T TX FR-A,11/18/1992,Fixed Income,Allspring Funds Trust,N.A.,489.546
PEDGX US Equity,PRINCIPAL EDGE MIDCAP-P,9/29/2015,Equity,Principal Funds Inc,N.A.,489.361
YCGEX US Equity,YCG ENHANCED FUND,12/28/2012,Equity,YCG Funds,N.A.,489.295
TIBNX US Equity,TIAA-CREF INTL BND-ADV,8/5/2016,Fixed Income,TIAA-CREF Funds,N.A.,489.02
CCWIX US Equity,CHAUTAUQUA INTL GROW-INST,4/15/2016,Equity,Baird Funds Inc,N.A.,489.014
APIMX US Equity,YORKTOWN SHORT TERM BOND-A,7/2/1997,Fixed Income,American Pension Investors Trust,N.A.,488.574
MLVAX US Equity,MFS LOW VOLATILITY EQ-A,12/5/2013,Equity,MFS Series Trust I,N.A.,488.054
SILVX US Equity,SGI US LARGE CAP EQUITY-I,2/29/2012,Equity,RBB Fund Inc/Abbey Capital Ltd,N.A.,487.68
TAMBX US Equity,JH TAX-FREE BOND-A,1/5/1990,Fixed Income,John Hancock Municipal Securities Trust,N.A.,487.562
GBEMX US Equity,VICTORY SOPHUS EMRG MKTS-A,5/1/1997,Equity,Victory Portfolios,N.A.,486.965
MWFLX US Equity,MTRPLTN WST FLTNG RT INC-I,6/28/2013,Fixed Income,Metropolitan West Funds,N.A.,486.573
GTFBX US Equity,T ROWE PR GA TAX-FR BND-INV,3/31/1993,Fixed Income,T Rowe Price State Tax-Free Income Trust,N.A.,486.394
MPHAX US Equity,MASSMUTUAL HIGH YIELD-A,11/1/2004,Fixed Income,MassMutual Select Funds,N.A.,486.38
QIACX US Equity,FED HER MDT ALL CAP CORE-INS,10/1/2002,Equity,Federated MDT Series,N.A.,485.967
HERAX US Equity,HARTFORD EMERG MRKTS EQ-A,5/31/2011,Equity,Hartford Mutual Funds Inc/The,N.A.,485.098
TYG US Equity,TORTOISE ENERGY INFRASTRUCT,2/25/2004,Equity,Tortoise Capital Advisors LLC,Energy,484.23
GSST US Equity,GOLDMAN SACHS ACCESS U/SHORT,4/17/2019,Fixed Income,Goldman Sachs ETF Trust,N.A.,484.141
NUESX US Equity,NORTHERN US QUALITY ESG-K,10/2/2017,Equity,Northern Funds,N.A.,483.972
MZLSX US Equity,MUZINICH LOW DURAT-SUPR INST,6/30/2016,Fixed Income,Professionally Managed Portfolios/Muzinich & Co Inc,N.A.,483.275
IFRAX US Equity,VOYA FLOATING RATE-A,8/17/2010,Fixed Income,Voya Equity Trust,N.A.,482.832
SAUFX US Equity,SA US FIXED INCOME-INV,4/3/2007,Fixed Income,SA Funds Investment Trust,N.A.,482.348
HNCAX US Equity,HARTFORD INTL GRWTH-A,4/30/2001,Equity,Hartford Mutual Funds Inc/The,N.A.,482.216
TSLAX US Equity,TRANSAM SM CAP VAL-A,4/30/2012,Equity,Transamerica Funds,N.A.,482.136
FIVMX US Equity,FIDELITY ADV INTL VAL-A,5/18/2006,Equity,Fidelity Investment Trust,N.A.,482.114
PMM US Equity,PUTNAM MANAGED MUNI INCM TRS,2/24/1989,Fixed Income,Putnam Funds/Closed-End/USA,N.A.,481.409
DRDAX US Equity,DEARBORN PART RISING DIV-A,4/10/2013,Equity,Dearborn Partners Funds/USA,N.A.,480.686
QWVOX US Equity,CLEARWATER SELECT EQUITY,2/1/1989,Equity,Clearwater Investment Trust,N.A.,480.685
CNWGX US Equity,CALAMOS EVLVNG WRLD GRW-A,8/15/2008,Equity,Calamos Investment Trust,N.A.,480.605
VKI US Equity,INVESCO AD MIT II,8/27/1993,Fixed Income,Van Kampen Funds/Closed-end/USA,N.A.,480.202
PSVIX US Equity,VIRTUS NFJ SM CAP VAL-INST,10/1/1991,Equity,Virtus Investment Trust,N.A.,479.037
CVFCX US Equity,PIONEER DISCIPLINE VALUE-A,12/15/2005,Equity,Pioneer Series Trust III,N.A.,478.757
FDKFX US Equity,FIDELITY INTL DSCVRY K6,6/13/2019,Equity,Fidelity Investment Trust,N.A.,478.647
MXIGX US Equity,GRT-WST INTL GRWTH-INV,4/7/2010,Equity,Great-West Funds Inc,N.A.,478.246
TCMSX US Equity,TCM SMALL CAP GROWTH FUND,9/29/2004,Equity,Professionally Managed Portfolios,N.A.,477.975
PGVFX US Equity,POLARIS GLOBAL VALUE FUND,7/31/1989,Equity,Forum Funds,N.A.,477.603
CGMRX US Equity,CGM REALTY FUND,5/13/1994,Equity,CGM Funds/USA,Real Estate,477.544
FRA US Equity,BLACKROCK FLOAT RT INCOME ST,10/31/2003,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,476.47
DNLDX US Equity,BNYM ACTIVE MIDCAP-A,1/29/1985,Equity,Dreyfus Funds/USA,N.A.,475.028
NCV US Equity,VIRTUS ALLIANZGI CN & INC,3/31/2003,Fixed Income,Allianz Funds/Closed-end/USA,N.A.,474.639
PMVAX US Equity,PUTNAM SUSTAIN FUTURE-A,11/1/1999,Equity,Putnam Investment Funds,Thematic,474.066
DEEIX US Equity,DELAWARE EXTND DRTN BND-INST,9/15/1998,Fixed Income,Delaware Group Income Funds,N.A.,473.225
STSCX US Equity,STERLING CAP STR S/C VAL-INS,4/12/1993,Equity,Sterling Capital Funds,N.A.,473.04
NFIAX US Equity,NEUBERGER BERMAN FLT RATE-A,12/29/2009,Fixed Income,Neuberger Berman Equity Funds,N.A.,472.87
DGEAX US Equity,BNYM GLBL EMRG MKTS-A,2/3/2014,Equity,Dreyfus Funds/USA,N.A.,471.479
IASBX US Equity,VOYA SHORT TERM BOND-A,12/17/2012,Fixed Income,Voya Equity Trust,N.A.,471.211
CSOAX US Equity,CREDIT SUISSE STRAT INC-A,9/28/2012,Fixed Income,Credit Suisse Opportunity Funds,N.A.,469.757
SBNYX US Equity,WESTERN ASSET NY MUNI-A,1/16/1987,Fixed Income,Legg Mason Partners Equity Trust,N.A.,469.637
BRACX US Equity,BLACKROCK BD ALL TGT SH-C,10/1/2004,Fixed Income,Blackrock Allocation Target Shares,N.A.,469.431
NPCT US Equity,NUVEEN CORE PLUS IMPACT FUND,4/27/2021,Fixed Income,Nuveen Core Plus Impact Fund/Fund Parent,N.A.,469.227
NML US Equity,NB MLP & ENERGY INCOME,3/26/2013,Equity,Neuberger Berman Funds/Closed-end/USA,Energy,469.209
FREEX US Equity,FRANKLIN RL EST SEC-A,1/3/1994,Equity,Franklin Global Trust,Real Estate,468.632
SBFCX US Equity,VICTORY INCR INV GR CONV-A,4/14/1988,Fixed Income,Victory Portfolios,N.A.,468.194
DSCVX US Equity,BNYM OPPORT SM CAP-INV,12/29/1993,Equity,Dreyfus Funds/USA,N.A.,467.526
JTIAX US Equity,JPMORGAN HIGH YIELD MUNI-A,9/17/2007,Fixed Income,JPMorgan Trust I,N.A.,467.5
DEGIX US Equity,DELAWARE INTL VAL EQTY-A,10/31/1991,Equity,Delaware Group Global & International Funds Inc,N.A.,466.446
TCEMX US Equity,TMPLTN EM MRKT SM CAP-C,10/2/2006,Equity,Templeton Income Trust,N.A.,465.719
CIOAX US Equity,CALVERT INTL OPPORT-A,5/31/2007,Equity,Calvert World Values Fund Inc,N.A.,465.597
BGNIX US Equity,BLACKROCK GNMA PORTFOLIO-INS,5/18/1998,Fixed Income,BlackRock Funds,N.A.,464.694
HIO US Equity,WESTERN ASSET HI INC OPPORT,11/16/1993,Fixed Income,Western Asset Trust Closed End Funds/USA,N.A.,464.635
MNNAX US Equity,VICTORY MUNDER MULTI-CAP-A,8/19/1996,Equity,Victory Portfolios,N.A.,464.19
PNRAX US Equity,PUTNAM RESEARCH FUND-A,10/2/1995,Equity,Putnam Investment Funds,N.A.,464.028
CELFX US Equity,CLIFFWATER ENHANCED LEND-I,6/30/2021,Fixed Income,Cliffwater Enhanced Lending Fund/Fund Parent,N.A.,463.489
ADCVX US Equity,AMER CENT DISC GRWTH-A,9/30/2005,Equity,American Century Capital Portfolios Inc,N.A.,463.253
HFECX US Equity,JANUS HNDRSN EUROPE FOC-C,8/31/2001,Equity,Janus Investment Fund,N.A.,462.579
JFGAX US Equity,JH II FNDMNTL GLBL FRNCH-A,6/29/2012,Equity,John Hancock Funds II,N.A.,462.505
MAGCX US Equity,BLCKRCK ADVANT GLBL-INST,10/21/1994,Equity,BlackRock Funds Inc/USA,N.A.,462.154
HRVIX US Equity,HEARTLAND VALUE PLUS-INV,10/26/1993,Equity,Heartland Group Inc,N.A.,460.954
MXIOX US Equity,GREAT-WEST INFL PR SEC-INST,1/4/2018,Fixed Income,Great-West Funds Inc,N.A.,460.82
ETO US Equity,EATON VANCE TAX ADV GL DVD O,4/27/2004,Equity,Eaton Vance Funds/Closed-end/USA,N.A.,460.262
FTGAX US Equity,FRANKLIN GA TAX-FR INC-A1,9/1/1987,Fixed Income,Franklin Tax Free Trust,N.A.,459.601
BRXAX US Equity,MFS BLENDED RSRCH INTL EQ-A,9/15/2015,Equity,MFS Municipal Series Trust,N.A.,459.335
JRI US Equity,NUVEEN RL ASST INC & GRW,4/26/2012,Equity,Nuveen Closed-End Funds/USA,N.A.,459.233
DTRIX US Equity,DELAWARE LTD TRM DIV INC-A,11/24/1985,Fixed Income,Delaware Group Ltd-Term Government Funds,N.A.,458.482
MGOYX US Equity,VICTORY MUNDER M/C CRE GR-Y,6/24/1998,Equity,Victory Portfolios,N.A.,458.416
PMFIX US Equity,PMC CORE FIXED INCOME,9/28/2007,Fixed Income,Trust For Professional Managers/Envestnet Asset Management Inc,N.A.,457.903
SDHY US Equity,PGIM SHRT DURAT HI YLD,11/25/2020,Fixed Income,PGIM Short Duration High Yield Opportunities Fund/Fund Parent,N.A.,457.64
NJTFX US Equity,T ROWE PR NJ TAX/FR BND,4/30/1991,Fixed Income,T Rowe Price State Tax-Free Income Trust,N.A.,457.618
EVUAX US Equity,ALLSPRING UTIL & TELEC-A,1/4/1994,Equity,Allspring Funds Trust,Thematic,457.161
FJSCX US Equity,FIDELITY JAPAN SMALLER CO,11/1/1995,Equity,Fidelity Funds/USA,N.A.,457.086
SZCAX US Equity,DWS SMALL CAP CORE-A,6/22/2001,Equity,Deutsche DWS Investment Trust,N.A.,456.79
ADNIX US Equity,AM BCN ARK TRANS INNOV-R5,1/27/2017,Equity,American Beacon Funds,Thematic,456.739
IICFX US Equity,VOYA MM INTL FCTRS FND-I,2/8/2011,Equity,Voya Mutual Funds,N.A.,455.951
IEMGX US Equity,VOYA MM EMERG MKTS EQ-I,10/11/2011,Equity,Voya Mutual Funds,N.A.,455.543
PCSVX US Equity,PACE SM/MD CO VAL EQTY INV-P,8/24/1995,Equity,PACE Select Advisors Trust,N.A.,455.523
PRLAX US Equity,T ROWE PR LATIN AMERICA,12/29/1993,Equity,T Rowe Price International Funds Inc,N.A.,455.396
CIAGX US Equity,AB CONCENTR INTL GRWTH-A,4/15/2015,Equity,AB Cap Fund Inc,N.A.,455.042
TAREX US Equity,THIRD AVE REAL EST VAL-INST,9/17/1998,Equity,Third Avenue Trust,Real Estate,454.747
VLEOX US Equity,VALUE LINE SMALL CAP OPP-INV,6/23/1993,Equity,Value Line Small Cap Opportunities Fund Inc/Fund Parent,N.A.,454.064
FHEAX US Equity,FIDELITY ADV REAL ESTATE-A,9/12/2002,Equity,Fidelity Advisor Series VII,Real Estate,453.272
JAHLX US Equity,JHVIT AMERICAN INTL-I,7/9/2003,Equity,John Hancock Variable Insurance Trust,N.A.,451.347
NOIAX US Equity,NATIXIS OAKMARK INTL-A,12/15/2010,Equity,Natixis Funds Trust I,N.A.,451.094
TBWAX US Equity,THORNBURG BETTER WORLD-A,9/30/2015,Equity,Thornburg Investment Trust,N.A.,451.007
CAMLX US Equity,CONGRESS LARGE CAP GROW-RET,3/31/2009,Equity,Professionally Managed Portfolios/Congress Asset Management Co LLP,N.A.,450.934
VSLAX US Equity,INVESCO SENIOR LOAN-A,2/18/2005,Fixed Income,Invesco Advisers Inc/USA,N.A.,449.901
AMFEX US Equity,AAMA EQUITY FUND,6/30/2017,Equity,Asset Management Fund,N.A.,449.388
MFOIX US Equity,BNY MELLON FOC EQ OPP-INV,9/30/2009,Equity,BNY Mellon Funds Trust,N.A.,449.122
PRFIX US Equity,PARNASSUS FIXED INCOME-INV,8/31/1992,Fixed Income,Parnassus Income Funds,N.A.,448.931
KTF US Equity,DWS MUNICIPAL INCOME TRUST,10/20/1988,Fixed Income,DWS Investments/Closed-end/USA,N.A.,448.766
SSUS US Equity,DAY HAGAN/NED DAVIS RESEARCH,1/17/2020,Equity,Huntington ETFs/USA,N.A.,448.586
EMO US Equity,CLEARBRIDGE ENERGY MIDSTREAM,6/10/2011,Equity,Legg Mason Closed End Funds/USA,Energy,447.732
BGLAX US Equity,BROOKFIELD GLBL LSTD INFR-A,12/29/2011,Equity,Brookfield Investment Funds,N.A.,446.685
WESNX US Equity,WM BLAIR EM MRK S/C GR-N,10/24/2011,Equity,William Blair Funds,N.A.,446.397
NMUAX US Equity,NBRGR BRMN MULTI-CAP OPP-A,12/21/2009,Equity,Neuberger Berman Equity Funds,N.A.,445.456
ADISX US Equity,APERTURE DISCOVER EQTY-INST,12/30/2019,Equity,Advisors Inner Circle Fund III/Aperture Investors LLC,N.A.,445.426
SESVX US Equity,SEI SMALL CAP VALUE FUND-F,12/20/1994,Equity,SEI Institutional Managed Trust,N.A.,444.973
FHPFX US Equity,FIDELITY SER INVST GRD SEC,8/22/2018,Fixed Income,Fidelity Advisor Series II,N.A.,444.399
ETB US Equity,EATON VANCE T/M BUY-WR IN,4/26/2005,Equity,Eaton Vance Funds/Closed-end/USA,N.A.,444.322
TWEBX US Equity,TWEEDY BROWNE VALUE FUND,12/8/1993,Equity,Tweedy Browne Fund Inc,N.A.,444.21
FASEX US Equity,NUVEEN MID CAP VALUE-A,12/22/1987,Equity,Nuveen Investment Funds Inc,N.A.,443.658
LSFIX US Equity,LOOMIS SAYLES FIXED INCOME-I,1/17/1995,Fixed Income,Loomis Sayles Funds I,N.A.,443.411
ULST US Equity,SPDR ULTRA SHORT-TERM BOND,10/10/2013,Fixed Income,State Street ETF/USA,N.A.,443.281
TCGCX US Equity,THORNBURG SM/MID CAP GR-C,12/27/2000,Equity,Thornburg Investment Trust,N.A.,442.807
SWCAX US Equity,SCHWAB CA T/F BND FND,4/28/1992,Fixed Income,Schwab Investments,N.A.,442.334
NCVLX US Equity,NUANCE CONCENTRATED VALUE-IS,5/31/2011,Equity,Managed Portfolio Series,N.A.,442.221
TCPAX US Equity,TOUCHSTONE IMPACT BND-A,8/16/2010,Fixed Income,Touchstone Funds Group Trust,N.A.,441.669
GOLDX US Equity,GABELLI GOLD FUND-AAA,7/11/1994,Equity,Gabelli Gold Fund Inc/Fund Parent,Materials,441.585
REPOX US Equity,AAAMCO ULTRASH FINANCING-INS,6/6/2017,Fixed Income,Asset Management Fund,N.A.,441.216
WAESX US Equity,WASATCH EMERGING MKT SEL-INV,12/13/2012,Equity,Wasatch Funds Trust,N.A.,441.142
BFZ US Equity,BLACKROCK CALIFOR MUNI IN TR,7/27/2001,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,440.42
GXXAX US Equity,ABERDEEN US SUS LEADERS-A,6/30/2000,Equity,Aberdeen Funds,N.A.,439.623
VCPIX US Equity,VANGUARD CORE-PLUS BOND-INV,10/12/2021,Fixed Income,Vanguard Malvern Funds,N.A.,439.604
HAHAX US Equity,HARTFORD HIGH YIELD-A,9/30/1998,Fixed Income,Hartford Mutual Funds Inc/CT,N.A.,439.418
BBLIX US Equity,BBH SEL SER-LRG CAP-I,9/3/2019,Equity,BBH Trust,N.A.,438.042
ABVAX US Equity,AB VALUE FUND-A,3/29/2001,Equity,AB Trust,N.A.,437.974
UTAHX US Equity,AQUILA TAX-FREE FD FOR UT-A,7/24/1992,Fixed Income,Aquila Municipal Trust,N.A.,437.853
PPT US Equity,PUTNAM PREMIER INCOME TRUST,2/29/1988,Fixed Income,Putnam Funds/Closed-End/USA,N.A.,437.405
FAMAX US Equity,NUVEEN MN INTERM MUNI BND-A,2/25/1994,Fixed Income,Nuveen Multistate Trust I,N.A.,437.008
WELIX US Equity,WM BLAIR EM MRKT LDR GR-R6,3/26/2008,Equity,William Blair Funds,N.A.,436.91
PGVAX US Equity,PGIM GOVERNMENT INCOME-A,1/22/1990,Fixed Income,Prudential Investment Portfolios Inc 14,N.A.,435.984
SEVAX US Equity,GUGGENHEIM SMID CAP VAL-A,5/1/1997,Equity,Guggenheim Funds Trust,N.A.,435.733
PLDIX US Equity,PIMCO LOW DURATION ESG-INST,12/31/1996,Fixed Income,PIMCO Funds,N.A.,435.591
WOGSX US Equity,WHITE OAK SELECT GROWTH,8/3/1992,Equity,Oak Associates Funds,N.A.,435.26
GSGRX US Equity,GLDMN SCHS EQTY INC-A,2/5/1993,Equity,Goldman Sachs Trust,N.A.,434.358
DHRAX US Equity,DIAMOND HILL CORE BOND-A,7/5/2016,Fixed Income,Diamond Hill Funds,N.A.,434.037
AGUAX US Equity,AMER BCN-FRNTR MRKT INC-A,2/25/2014,Fixed Income,American Beacon Funds,N.A.,433.975
EMLAX US Equity,MFS EMERGING MKTS DEBT LC-A,9/15/2011,Fixed Income,MFS Municipal Series Trust,N.A.,433.849
TREBX US Equity,T ROWE PR INST EM MRKT BND,11/30/2006,Fixed Income,T Rowe Price Global Funds Inc,N.A.,433.476
MXLSX US Equity,GRT-WST LOOM SAY S/C VAL-INV,4/17/2010,Equity,Great-West Funds Inc,N.A.,433.129
FHMFX US Equity,FIDELITY SER CORP BND,8/17/2018,Fixed Income,Fidelity Salem Street Trust,N.A.,433.04
WFGDX US Equity,ALLSPRING EMRG GRWTH-ADM,1/31/2007,Equity,Allspring Funds Trust,N.A.,432.997
MPLDX US Equity,MORGAN STNLEY INS SD DU IN-I,3/31/1992,Fixed Income,Morgan Stanley Institutional Fund Inc,N.A.,432.664
MERAX US Equity,MADISON MID CAP FUND-A,2/29/2000,Equity,Madison Funds,N.A.,431.497
FMISX US Equity,FRANKLIN MA TAX-FR INC-A1,4/3/1985,Fixed Income,Franklin Tax Free Trust,N.A.,431.242
NAN US Equity,NUVEEN NY QUAL MUNI INC FD,5/26/1999,Fixed Income,Nuveen Closed-End Funds/USA,N.A.,430.696
UMBWX US Equity,CARILLON CLARIVEST INTL-I,9/14/1993,Equity,Carillon Series Trust,N.A.,429.513
SNGVX US Equity,SIT US GOVERNMENT SECUR-S,6/2/1987,Fixed Income,Sit Mutual Funds II Inc,N.A.,428.75
RSNRX US Equity,VICTORY GLBL ENRG TRANS-A,11/15/1995,Equity,Victory Portfolios,Thematic,428.657
GCVIX US Equity,GLDMN SCHS L/C VAL INSG-INST,12/31/1998,Equity,Goldman Sachs Trust,N.A.,428.224
PSRZX US Equity,PIMCO LO DUR CRED FUN-A,4/29/2011,Fixed Income,PIMCO Funds,N.A.,427.927
HQL US Equity,TEKLA LIFE SCIENCES INVESTOR,5/8/1992,Equity,H&Q Funds/USA,Health Care,427.572
ARKX US Equity,ARK SPACE EXPLORATION & INNO,3/30/2021,Equity,ARK ETF Trust,Thematic,427.526
FILDX US Equity,FROST LOW DURATION BOND-INST,4/25/2008,Fixed Income,Advisors' Inner Circle Fund II/Frost Investment Advisors LLC,N.A.,427.522
TASVX US Equity,PGIM Q SOL SM-CAP VAL FD-Z,1/5/1993,Equity,Prudential Investment Portfolios 8,N.A.,427.469
MUJ US Equity,BLACKROCK MUNIHOLDINGS NJ QU,3/12/1998,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,427.23
TEFAX US Equity,FRANKLIN MUTUAL FIN SVCS-Z,8/19/1997,Equity,Franklin Mutual Series Funds,Financial,426.838
NCMAX US Equity,COLUMBIA CA INTERMED MUNI-I,8/19/2002,Fixed Income,Columbia Funds Series Trust,N.A.,426.728
NMNJX US Equity,NUVEEN NJ MUNICIPAL BOND-I,2/28/1992,Fixed Income,Nuveen Multistate Trust II/MA,N.A.,426.528
BAFTX US Equity,BROWN ADV TOTAL RETURN-INS,10/31/2014,Fixed Income,Brown Advisory Funds,N.A.,426.454
CFNLX US Equity,COMMERCE NATL T/F INTM BD-I,2/21/1995,Fixed Income,Commerce Funds/The,N.A.,425.923
BMSFX US Equity,MFS BLND RESRCH M/C EQ-A,8/19/2016,Equity,MFS Municipal Series Trust,N.A.,424.801
BSBAX US Equity,NORTHERN SHORT BOND-A,1/11/1993,Fixed Income,Northern Funds,N.A.,424.238
PTEBX US Equity,BNYM OPPORT MUNI SEC-A,11/26/1986,Fixed Income,Dreyfus Funds/USA,N.A.,423.244
FBCG US Equity,FIDELITY BLUE CHIP GROWTH,6/4/2020,Equity,Fidelity ETFs/USA,N.A.,423.154
STXAX US Equity,WSTRN ASST MUNI HI INC-A,11/6/1992,Fixed Income,Legg Mason Partners Equity Trust,N.A.,423.12
CGMFX US Equity,CGM FOCUS FUND,9/3/1997,Equity,CGM Funds/USA,N.A.,422.649
LSVQX US Equity,LSV SMALL CAP FUND-INST,3/1/2013,Equity,LSV Funds,N.A.,422.511
PHSIX US Equity,PIMCO HIGH YLD SPCTRM-INST,9/15/2010,Fixed Income,PIMCO Funds,N.A.,422.442
FCENX US Equity,FRNKLN INTL COR EQTY IU,8/1/2019,Equity,Franklin Fund Allocator Series,N.A.,422.249
STABX US Equity,PIONEER SHRT TRM INC-A,7/8/2004,Fixed Income,Pioneer Short-term Income Fund/Fund Parent,N.A.,421.859
WHOSX US Equity,WASATCH HOISINGTON US TREAS,12/6/1986,Fixed Income,Wasatch Funds Trust,N.A.,421.432
PTRNX US Equity,PUTNAM FIX INC ABS RTRN-A,12/23/2008,Fixed Income,Putnam Asset Allocation Funds,N.A.,420.934
DSM US Equity,BNYM STRAT MUNI BND,11/22/1989,Fixed Income,Dreyfus Funds/Closed-end/USA,N.A.,420.692
ETNYX US Equity,EATON VANCE NY MUNI INC-A,4/15/1994,Fixed Income,Eaton Vance Municipals Trust,N.A.,419.712
MIY US Equity,BLACKROCK MUNIYIELD MI QUALI,11/4/1992,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,419.427
GHQIX US Equity,AMER BCN GAR HAM QU BND-R5,4/4/2016,Fixed Income,American Beacon Funds,N.A.,419.257
FSCPX US Equity,FIDELITY SEL CNSMR DISCRET,6/29/1990,Equity,Fidelity Select Portfolios,Consumer Discretionary,419.067
NMIMX US Equity,COLUMBIA LRG CAP ENHAN-I,7/31/1996,Equity,Columbia Funds Series Trust I,N.A.,418.838
LTCAX US Equity,THORNBURG CA LTD TRM MUNI-A,2/19/1987,Fixed Income,Thornburg Investment Trust,N.A.,418.474
SECAX US Equity,SEI SMALL CAP II FUND-A,4/10/2012,Equity,SEI Institutional Investments Trust,N.A.,418.037
CTASX US Equity,CALAMOS TIMPANI S/C GRW-A,5/31/2019,Equity,Calamos Investment Trust,N.A.,417.934
HAMVX US Equity,HARBOR MID CAP VALUE-INST,3/1/2002,Equity,Harbor Funds,N.A.,416.951
LOGIX US Equity,SCHARF FUND-INV,12/30/2011,Equity,Advisors Series Trust,N.A.,416.797
CRIMX US Equity,CRM MID CAP VALUE-INST,1/6/1998,Equity,CRM Mutual Fund Trust,N.A.,414.931
BAHAX US Equity,BROWN ADV WMC STR EU EQ-ADV,10/21/2013,Equity,Brown Advisory Funds,N.A.,414.834
EFT US Equity,EATON VANCE FLOAT RT INC TR,6/23/2004,Fixed Income,Eaton Vance Funds/Closed-end/USA,N.A.,413.651
AWWIX US Equity,CIBC ATLAS INTL GRWTH-INST,5/31/2019,Equity,Advisors' Inner Circle Fund/CIBC Private Wealth Advisors Inc,N.A.,413.605
CNRWX US Equity,CTY NATL ROCHDALE US CRE-N,12/3/2012,Equity,City National Rochdale Funds,N.A.,413.203
MHN US Equity,BLACKROCK MUNIHOLDINGS NY QU,9/22/1997,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,412.835
CAF US Equity,MORGAN STANLEY CHINA A SHARE,9/27/2006,Equity,Morgan Stanley China Closed,N.A.,411.629
DHTAX US Equity,DIAMOND HILL ALL CAP SEL-A,12/30/2005,Equity,Diamond Hill Funds,N.A.,411.437
MFSSX US Equity,MFS MASSACHUSETTS MUNI-A,4/9/1985,Fixed Income,MFS Municipal Series Trust,N.A.,410.009
SCCYX US Equity,CARILLON RMS CORE BND-Y,4/21/2011,Fixed Income,Carillon Series Trust,N.A.,409.34
ARSFX US Equity,ARISTOTLE INTL EQTY-INST,3/31/2014,Equity,Investment Managers Series Trust/Aristotle Capital Management LLC,N.A.,408.955
JRO US Equity,NUVEEN FLT RATE INC OPP FD,7/27/2004,Fixed Income,Nuveen Closed-End Funds/USA,N.A.,408.786
EFR US Equity,EATON VANCE SR FLTG RATE TR,11/28/2003,Fixed Income,Eaton Vance Funds/Closed-end/USA,N.A.,408.115
FAVFX US Equity,FIDELITY ADVISOR VALUE-A,12/23/2003,Equity,Fidelity Advisor Series II,N.A.,407.401
PYACX US Equity,PAYDEN CORPORATE BOND-INV,3/12/2009,Fixed Income,Payden & Rygel Investment Group/The,N.A.,406.967
MMIN US Equity,IQ MACKAY MUNICIPAL INSURED,10/18/2017,Fixed Income,IndexIQ ETF Trust,N.A.,406.942
