year,month,day,anxious_index,consumer_sent,inflation,gdp_growth,hpi,interest_rate,m3,nrou,recession,rou,i_rate_growth
2000,8,16,5.59,107.05806451612904,173.13548387096773,0.0034706794170079,240.045,6.5,4834774193548.387,5.198971,0,4.003225806451613,-0.0061162079510703
2000,8,17,5.610434782608696,107.04193548387096,173.16451612903225,0.0035244389416691,240.08467391304347,6.5,4835925806451.613,5.198857086956521,0,3.996774193548387,-0.0061162079510703
2000,8,18,5.630869565217392,107.0258064516129,173.19354838709677,0.0035781984663302,240.12434782608696,6.5,4837077419354.839,5.198743173913043,0,3.990322580645161,-0.0061162079510703
2000,8,19,5.651304347826088,107.00967741935484,173.2225806451613,0.0036319579909914,240.16402173913045,6.5,4838229032258.064,5.198629260869565,0,3.983870967741936,-0.0061162079510703
2000,8,20,5.671739130434783,106.99354838709677,173.2516129032258,0.0036857175156525,240.2036956521739,6.5,4839380645161.29,5.198515347826087,0,3.977419354838709,-0.0061162079510703
2000,8,21,5.692173913043479,106.9774193548387,173.28064516129032,0.0037394770403136,240.2433695652174,6.5,4840532258064.517,5.198401434782609,0,3.970967741935484,-0.0061162079510703
2000,8,22,5.712608695652174,106.96129032258064,173.30967741935484,0.0037932365649748,240.28304347826088,6.5,4841683870967.742,5.19828752173913,0,3.964516129032258,-0.0061162079510703
2000,8,23,5.7330434782608695,106.94516129032256,173.33870967741936,0.0038469960896359,240.32271739130437,6.5,4842835483870.968,5.198173608695652,0,3.958064516129032,-0.0061162079510703
2000,8,24,5.753478260869565,106.92903225806452,173.36774193548388,0.0039007556142971,240.36239130434785,6.5,4843987096774.193,5.198059695652174,0,3.9516129032258074,-0.0061162079510703
2000,8,25,5.773913043478261,106.91290322580645,173.39677419354837,0.0039545151389582,240.4020652173913,6.5,4845138709677.419,5.197945782608695,0,3.94516129032258,-0.0061162079510703
2000,8,26,5.794347826086957,106.89677419354838,173.42580645161289,0.0040082746636194,240.4417391304348,6.5,4846290322580.6455,5.197831869565217,0,3.938709677419354,-0.0061162079510703
2000,8,27,5.814782608695652,106.88064516129032,173.4548387096774,0.0040620341882805,240.48141304347823,6.5,4847441935483.871,5.197717956521739,0,3.932258064516129,-0.0061162079510703
2000,8,28,5.835217391304348,106.86451612903224,173.48387096774192,0.0041157937129417,240.5210869565217,6.5,4848593548387.097,5.19760404347826,0,3.925806451612903,-0.0061162079510703
2000,8,29,5.855652173913044,106.8483870967742,173.51290322580644,0.0041695532376028,240.56076086956523,6.5,4849745161290.322,5.197490130434782,0,3.9193548387096775,-0.0061162079510703
2000,8,30,5.876086956521739,106.83225806451613,173.54193548387096,0.004223312762264,240.6004347826087,6.5,4850896774193.549,5.197376217391304,0,3.9129032258064513,-0.0061162079510703
2000,8,31,5.896521739130435,106.81612903225806,173.57096774193548,0.0042770722869251,240.64010869565217,6.5,4852048387096.774,5.197262304347825,0,3.9064516129032256,-0.0061162079510703
2000,9,1,5.916956521739131,106.8,173.6,0.0043308318115863,240.6797826086957,6.52,4853200000000.0,5.197148391304348,0,3.9,0.0030769230769229
2000,9,2,5.937391304347827,106.76666666666668,173.61,0.0043845913362474,240.71945652173915,6.52,4853733333333.333,5.1970344782608695,0,3.9,0.0030769230769229
2000,9,3,5.957826086956522,106.73333333333332,173.62,0.0044383508609085,240.7591304347826,6.52,4854266666666.667,5.196920565217391,0,3.9,0.0030769230769229
2000,9,4,5.978260869565218,106.7,173.63,0.0044921103855697,240.7988043478261,6.52,4854800000000.0,5.196806652173913,0,3.9,0.0030769230769229
